group,ID,original,quiescent_current,voltage_gain,cutoff_frequency,current_slope,T150_aging
NSS,NSS18,False,3.60206,26.16783508825968,2336.073547501628,8.247933368588255e-05,0.0
NSS,NSS19,False,3.6275,26.12759173415356,2233.416218246035,8.087687995769639e-05,0.0
NSS,NSS20,False,3.7377,26.151347582811468,2533.449824405586,8.215912215759092e-05,0.0
NSS,NSS21,False,3.68176,26.224038469890782,2431.7940168243067,8.137337916446534e-05,0.0
NSS,NSS22,False,3.6823,26.22722397614473,2535.292764530518,8.211382337387835e-05,0.0
NSS,NSS23,False,3.6633,26.13977565878015,2470.2867671525228,8.248830248545948e-05,0.0
NSS,NSS24,False,3.66468,26.147821990143,2291.6883646049564,8.154827075621575e-05,0.0
NSS,NSS25,False,3.70766,26.32350771973845,2400.1641058809005,8.357454257007095e-05,0.0
NSS,NSS26,False,3.7141,26.11001580500117,1655.5511896846394,8.203555790587213e-05,0.0
NSS,NSS27,False,3.65088,26.23157521181485,1917.879142727219,8.37513590692775e-05,0.0
NSS,NSS28,False,3.62962,26.229986787875465,1918.9281306175003,8.353844526705653e-05,0.0
NSS,NSS29,False,3.66892,26.15749871154631,1851.340867831704,8.150027498678158e-05,0.0
NSS,NSS30,False,3.6656,26.2219398038002,1887.0295842400303,8.288109994711997e-05,0.0
NSS,NSS31,False,3.68844,26.151524706001773,1614.8831542327566,8.32320994182995e-05,0.0
NSS,NSS32,False,3.54832,26.18881457918729,2078.318954995808,8.391674246430655e-05,0.0
NSS,NSS33,False,3.5765200000000004,26.27673270104855,1586.662676200768,8.444835536753236e-05,0.0
NSS,NSS34,False,3.5157800000000003,26.14576227474116,1654.0427127442638,8.405194077208029e-05,0.0
NSS,NSS35,False,3.5601600000000007,26.12881917387916,1668.3273728979248,8.386428344791326e-05,0.0
NSS,NSS36,False,3.5723199999999995,26.19108584030436,1584.2361314282748,8.339620306716229e-05,0.0
NSS,NSS37,False,3.63408,26.189712933419155,1594.2230226962995,8.190831306187403e-05,0.0
NSS,NSS38,False,3.672200000000001,26.17528431246368,1605.9470679269389,8.173682707562341e-05,0.0
NSS,NSS39,False,3.65518,26.159701979553688,1621.6456611888905,8.339928080380965e-05,0.0
NSS,NSS40,False,3.72214,26.20081191890249,1478.512288916034,8.172719196192716e-05,0.0
RSG,RSG01,True,5.04598,27.00854943380698,567.8389434320612,0.0001070188048651,0.0
RSG,RSG02,True,4.93128,27.06857566219466,562.7581502870988,0.0001075380433633,0.0
RSG,RSG03,True,5.04828,27.15201184873634,562.9298236273306,0.0001086612585933,0.0
RSG,RSG04,True,4.9621,27.08517917411156,564.4066922650707,0.0001096596509783,0.0
RSG,RSG05,True,5.07606,26.929989618195595,572.259107812498,0.0001071924167107,0.0
RSG,RSG06,True,5.00468,26.99099125922297,569.3874747013973,0.0001081045795875,0.0
RSG,RSG07,True,5.12446,26.937454625027307,569.2842399711636,0.0001087861660497,0.0
RSG,RSG08,True,5.06372,26.921271461556053,567.4399415482898,0.0001075245372818,0.0
RSG,RSG09,True,5.0665,26.90208090393384,571.0201041611153,0.0001084483447911,0.0
RSG,RSG10,True,5.062819999999999,27.01863564357884,565.5477034953814,0.0001068510417768,0.0
TIS,TIS02,False,4.29112,27.61539210188142,480.02669891367793,4.854677948175854e-05,0.0
TIS,TIS03,False,4.58248,27.54508532197436,508.0776959695822,3.0286176626127147e-05,0.0
TIS,TIS04,False,4.6408000000000005,27.439593214976384,507.0249134431778,4.326771020624312e-05,0.0
TIS,TIS05,False,4.47776,27.359445028547565,492.9300334331298,6.969628767847992e-05,0.0
TIS,TIS06,False,4.69592,27.419744886660787,485.3442064450781,2.012848228450904e-05,0.0
TIS,TIS07,False,4.58152,27.65909562197224,491.01276775363385,5.4375674246433554e-05,0.0
TIS,TIS08,False,4.661560000000001,27.638553403338744,476.9007546571613,3.1648651507142695e-05,0.0
TIS,TIS09,False,4.86608,27.655610229516363,498.90907462664194,1.4907837123219026e-05,0.0
TIS,TIS10,False,4.87544,27.7331867517592,469.0389721399685,3.957165520892134e-06,0.0
TIS,TIS11,False,4.69904,27.44320278363724,511.1086418181115,5.099181385510635e-05,0.0
TIS,TIS12,False,4.21656,27.641267326717745,458.33456462712456,6.211012162877056e-05,0.0
TIS,TIS13,False,4.59576,27.433129040605102,487.16006070373766,6.60077630883159e-05,0.0
TIS,TIS14,False,4.35276,27.50625000630575,494.084115859934,3.845861448969105e-05,0.0
TIS,TIS15,False,4.315080000000001,27.520844748456422,480.1703910204298,4.483824431518007e-05,0.0
TIS,TIS16,False,4.21536,27.46537280587749,457.2544693769431,5.07215441565339e-05,0.0
TIS,TIS17,False,4.82368,27.407890655779926,495.4259419943603,1.6526303543102648e-05,0.0
TIS,TIS18,False,4.4196800000000005,27.555327154858333,491.2634344593517,3.757455314648644e-05,0.0
TIS,TIS19,False,4.66404,27.5027841728044,506.3519710005496,6.044619777895603e-05,0.0
TIS,TIS20,False,4.44068,27.542251675527144,483.2542079419618,4.10551665785329e-05,0.0
TIS,TIS21,False,4.90236,27.59045175745312,474.8517768133496,1.5433315706014735e-06,0.0
TIS,TIS22,False,4.9447600000000005,27.508320186685854,473.8908020380788,2.8985298783750395e-06,0.0
TIS,TIS23,False,4.624319999999999,27.56697437257086,502.3136000939055,6.639547329455587e-05,0.0
TIS,TIS24,False,3.60028,27.69975563822889,479.422305816864,5.287428873612069e-05,0.0
TIS,TIS25,False,4.93356,27.67693937783133,467.0222646308827,1.3897620306752298e-06,0.0
TIS,TIS26,False,4.34612,27.54278492993684,478.4894944118295,4.685838180856983e-05,0.0
TIS,TIS27,False,4.38132,27.523971566156384,484.455850874965,3.733317821258882e-05,0.0
TIS,TIS28,False,4.071839999999999,27.6175602616478,496.3665240435169,4.847433104177944e-05,0.0
TIS,TIS29,False,4.21256,27.516881774941645,457.9088742486738,5.666411422528037e-05,0.0
TIS,TIS30,False,4.37496,27.477279455155696,463.80588080273634,4.708391327340321e-05,0.0
TIS,TIS31,False,4.7398,27.52653067545184,495.1025996606933,4.898377578001396e-05,0.0
TIS,TIS32,False,4.518599999999999,27.526016669325248,476.5214101999112,4.710062400846419e-05,0.0
TIS,TIS33,False,4.588440000000001,27.569422753248706,499.4717921188901,4.935638286621159e-05,0.0
TIS,TIS34,False,4.59208,27.383081007733487,467.6077813548702,5.098383923850127e-05,0.0
TIS,TIS35,False,4.80124,27.64898152917236,465.329175898045,3.363744050770381e-06,0.0
TIS,TIS36,False,4.4204,27.58591517570565,478.4120586615036,4.196158646219235e-05,0.0
TIS,TIS37,False,4.246359999999999,27.42894710839,471.8751580956296,5.321499735589929e-05,0.0
TIS,TIS38,False,4.594920000000001,27.6375342669398,482.6352062888981,4.5928905341092565e-05,0.0
TIS,TIS39,False,4.660240000000001,27.46492439620551,503.02005161900576,6.322654680063753e-05,0.0
TIS,TIS40,False,4.48256,27.44854829943292,473.013261871963,5.025030142781861e-05,0.0
F,F01,True,4.790039999999999,27.12667905782963,584.0052014561076,9.758696985722124e-05,0.0
F,F02,True,4.80872,27.110167483637305,581.6168881706282,9.694745637229237e-05,0.0
F,F03,True,4.794880000000001,27.127630301942368,581.1811286304023,9.729973558963744e-05,0.0
F,F04,True,4.77608,27.158559568643646,584.2006702131249,9.759839238498424e-05,0.0
F,F05,True,4.729799999999999,27.09724316363321,579.2883886630514,9.647361184558716e-05,0.0
F,F06,True,4.718240000000001,27.046384600600163,586.6085033142506,9.527511369645974e-05,0.0
F,F07,True,4.82348,27.099716566209697,580.1858310071293,9.64191644632496e-05,0.0
F,F08,True,4.75364,27.131947090691845,581.1614865284514,9.519949233210196e-05,0.0
F,F09,True,4.79256,27.11630877438351,582.2215559465017,9.62447593865708e-05,0.0
NSMG2_,NSMG2_01,True,4.79164,26.884740170149787,622.7950703537351,0.0001033283130618,0.0
NSMG2_,NSMG2_02,True,4.90392,26.96370432067787,599.2416329127603,0.0001036779693284,0.0
NSMG2_,NSMG2_03,True,4.966880000000001,26.979747162123555,588.5658125924704,0.000104249286092,0.0
NSMG2_,NSMG2_04,True,4.9208,26.90041840847437,583.8352309694592,0.0001034452035959,0.0
NSMG2_,NSMG2_05,True,4.938000000000001,27.000845787452203,593.8151507120804,0.000104570026441,0.0
NSMG2_,NSMG2_06,True,5.1223600000000005,26.899458988824183,665.525354316628,0.0001074443574828,0.0
NSMG2_,NSMG2_07,True,4.89792,26.98860211549087,591.3859038350497,0.0001049769011105,0.0
NSMG2_,NSMG2_08,True,4.8656,26.976451069302,605.0496007377739,0.0001037195769434,0.0
NSMG2_,NSMG2_09,True,4.90268,27.06506677176081,590.1518139648375,0.0001039332628239,0.0
NSMG2_,NSMG2_10,True,4.786919999999999,26.88245847371308,587.694947969571,0.0001020906821787,0.0
NSMG2_,NSMG2_11,True,5.083679999999999,26.961558040422297,642.9035721557736,0.000116335970386,0.0
NSMG2_,NSMG2_12,True,4.7156400000000005,27.00522061191833,662.120136416757,0.0001105055314648,0.0
NSMG2_,NSMG2_13,True,5.12952,26.82360924749109,663.1526803147926,0.000116717884717,0.0
NSMG2_,NSMG2_14,True,5.06088,26.981142699958617,651.8182642395802,0.0001168693812797,0.0
NSMG2_,NSMG2_15,True,5.05188,27.009206749140628,646.2433140975085,0.000116913548387,0.0
NSMG2_,NSMG2_16,True,5.041,26.89318582639352,638.2065214047369,0.0001154346060285,0.0
NSMG2_,NSMG2_17,True,5.12868,26.8570957617842,620.2216492659869,0.0001158473400317,0.0
NSMG2_,NSMG2_18,True,5.1102,26.86525054268302,622.8506541026851,0.0001148837017451,0.0
NSMG2_,NSMG2_19,True,5.06448,27.01604190130763,609.10333965216,0.000115997017451,0.0
NSMG2_,NSMG2_20,True,5.1570800000000006,26.90226547363826,642.2719565343385,0.0001151483236382,0.0
NSMG2_,NSMG2_21,True,4.90132,26.92156050698584,595.998079153911,0.0001102006345848,0.0
NSMG2_,NSMG2_22,True,4.96192,26.96844284440696,599.2986150141119,0.0001114554627181,0.0
NSMG2_,NSMG2_23,True,4.9642,26.900747598567097,606.7144715222294,0.0001111326493918,0.0
NSMG2_,NSMG2_24,True,4.88248,26.80664199038777,595.1127513180085,0.0001105539925965,0.0
NSMG2_,NSMG2_25,True,4.91548,26.91254470422296,633.5741459721354,0.0001120027498677,0.0
NSMG2_,NSMG2_26,True,4.89444,26.971879482934003,632.5544800547274,0.0001105091485986,0.0
NSMG2_,NSMG2_27,True,4.970799999999999,26.891138654257794,630.6636026707093,0.0001139640401903,0.0
NSMG2_,NSMG2_28,True,5.055039999999999,26.980342087202803,627.2786702480249,0.0001106311581174,0.0
NSMG2_,NSMG2_29,True,5.13092,26.8918117532815,642.8879706282233,0.0001137242305658,0.0
NSMG2_,NSMG2_30,True,5.09868,26.8552260307427,618.4001012729793,0.0001093894024325,0.0
NSMG2_,NSMG2_31,True,4.84508,26.94024557737283,586.5406562972194,0.0001146777154944,0.0
NSMG2_,NSMG2_32,True,5.193,26.994169625669382,615.0429115218187,0.0001179124272871,0.0
NSMG2_,NSMG2_33,True,5.13052,26.97261767825163,601.3139598000699,0.0001156488207297,0.0
NSMG2_,NSMG2_34,True,5.09472,26.96677356517801,585.5027236624273,0.0001141643363299,0.0
NSMG2_,NSMG2_35,True,5.11824,27.008360483047163,611.2600034060761,0.0001153695399259,0.0
NSMG2_,NSMG2_36,True,5.11412,26.90097188045353,570.7528257321121,0.0001161399048122,0.0
NSMG2_,NSMG2_37,True,5.08136,26.92284903289456,574.2810904440852,0.0001154659545214,0.0
NSMG2_,NSMG2_38,True,5.06956,26.882635385052595,600.7644645531636,0.0001141774933897,0.0
NSMG2_,NSMG2_39,True,5.0732,26.87620055536475,608.9673715468185,0.0001139767741935,0.0
RSG2_,RSG2_01,True,5.718719999999999,27.149505277030265,672.7598412757815,9.041184558435048e-05,0.0
RSG2_,RSG2_02,True,5.544200000000001,26.984662608124943,631.4370703903322,8.703936541512747e-05,0.0
RSG2_,RSG2_03,True,4.826080000000001,26.937349371988613,578.9398488340837,0.0001052912744579,0.0
RSG2_,RSG2_04,True,5.47928,27.035584747244933,619.0320759357594,8.798773135907261e-05,0.0
RSG2_,RSG2_05,True,5.54,27.118146413175204,669.1119601260831,8.769597038604248e-05,0.0
RSG2_,RSG2_06,True,5.55352,27.10363041420341,637.1061544846493,8.90001480698076e-05,0.0
RSG2_,RSG2_07,True,5.463080000000001,27.02625000303016,617.682010538731,8.845692226335632e-05,0.0
RSG2_,RSG2_08,True,5.682119999999999,27.03768827525215,630.2137036617974,8.742771020624345e-05,0.0
RSG2_,RSG2_09,True,5.61312,27.08173896111624,677.4721148047505,8.723676361713735e-05,0.0
RSG2_,RSG2_10,True,4.910839999999999,26.904189748524686,579.0231007809538,0.0001055559809624,0.0
RSG2_,RSG2_11,True,4.91504,26.937143116899573,568.1737534185315,0.0001077008989952,0.0
RSG2_,RSG2_12,True,4.93232,26.89810579742037,575.8376304836929,0.0001045680592279,0.0
RSG2_,RSG2_13,True,5.77772,27.02591387467348,613.0293583251796,8.867285034373682e-05,0.0
RSG2_,RSG2_14,True,5.571519999999999,27.05770187057261,656.6542558353884,8.908217874141021e-05,0.0
RSG2_,RSG2_15,True,5.649159999999999,27.14501702939908,635.9240267264449,8.711454257007214e-05,0.0
RSG2_,RSG2_16,True,5.705839999999999,26.91775447501352,618.5868486995462,8.965998942358885e-05,0.0
RSG2_,RSG2_17,True,5.63204,27.014849920050032,634.5921418808468,8.80274775251226e-05,0.0
RSG2_,RSG2_18,True,5.64992,26.98990364647961,624.5789122252785,8.624459016393791e-05,0.0
RSG2_,RSG2_19,True,5.81324,27.07072922396881,631.4368502033069,8.741393971444023e-05,0.0
RSG2_,RSG2_20,True,4.9476,26.894637986772995,575.5146874298055,0.0001051253305129,0.0
NSMS,NSMS06,True,4.781067185103892,26.93032592830444,567.2530131251937,0.0001049660544671,0.0
NSMS,NSMS07,True,4.865977913141251,26.86834324180516,560.567993395268,0.0001034064103156,0.0
NSMS,NSMS08,True,4.72930381074548,27.014631505580592,562.0472562933827,0.0001041770592087,0.0
NSMS,NSMS09,True,4.786198493093252,27.02222424958495,564.6475841651667,0.0001049487037453,0.0
NSMS,NSMS10,True,4.739982821047308,26.794111975067903,567.9251568807044,0.0001026909133012,0.0
NSMS,NSMS11,True,4.7892133705318,26.9160820702904,566.5631298875364,0.0001040714588518,0.0
NSMS,NSMS12,True,4.73183123394847,26.88651412275227,577.9538232071225,0.0001037667885162,0.0
NSMS,NSMS13,True,4.706380516290666,26.870678271839324,571.8101853100823,0.0001048065693916,0.0
NSMS,NSMS14,True,4.722175654023886,26.933407026660973,576.8375623002698,0.0001056582857532,0.0
NSMS,NSMS15,True,4.747039824724198,26.955673724531312,585.293429770181,0.0001056785981398,0.0
NSMS,NSMS16,True,4.82070939615369,26.906417664807105,588.5707181747698,0.0001054758590654,0.0
NSMS,NSMS17,True,4.718059767037628,27.047807911785355,574.7285543976792,0.0001046375039568,0.0
NSMS,NSMS18,True,4.775315616279844,26.86292944121676,586.6349672460344,0.0001044000094605,0.0
NSMS,NSMS19,True,4.78987768292427,27.04167890907896,584.9109362347707,0.0001057374193113,0.0
NSMS,NSMS20,True,4.734885226935148,26.94178608719028,585.5390747736021,0.0001047045374629,0.0
UTC,UTC01,False,4.71936,26.79614862103378,662.6870397180969,6.83154521417269e-05,0.0
UTC,UTC02,False,4.72808,26.851540505954272,597.5961199366055,6.691659439450335e-05,0.0
UTC,UTC03,False,4.81784,26.85377586049022,589.2905759932327,6.493903754627468e-05,0.0
UTC,UTC04,False,4.620640000000001,26.91410028229109,616.5290091025491,7.078210470650763e-05,0.0
UTC,UTC05,False,4.6856,26.863108551834035,615.9289646000437,6.758462189318111e-05,0.0
UTC,UTC06,False,4.725560000000001,26.68908305992576,597.2988531745622,6.546303543099191e-05,0.0
UTC,UTC07,False,4.57872,26.8520225780774,620.4109092972126,7.161205711264192e-05,0.0
UTC,UTC08,False,4.51396,26.87815663443193,626.5320867114385,7.231629825489442e-05,0.0
UTC,UTC09,False,4.83304,26.859362204307217,584.8737091733743,6.4846324695931e-05,0.0
UTC,UTC10,False,4.6254,26.81098899040934,637.2965148495126,7.021338974088067e-05,0.0
UTC,UTC11,False,4.556601680815223,26.86236137486448,541.5943482517281,7.055977562325482e-05,0.0
UTC,UTC12,False,4.454218409955498,26.86460583110071,578.3438940527591,7.478025225240131e-05,0.0
UTC,UTC13,False,4.508924204856156,26.84269597478926,550.2376460584994,7.248000788001783e-05,0.0
UTC,UTC14,False,4.5061412267386896,26.83553439196453,576.5759169293705,7.348793003726128e-05,0.0
UTC,UTC15,False,4.561222344636918,26.85636232438556,565.749199462143,7.097206542900057e-05,0.0
UTC,UTC16,False,4.564936365932226,26.83213075265572,558.8369041589843,7.0245955917556e-05,0.0
UTC,UTC17,False,4.570399224758151,26.812803757195628,587.0948231321039,7.043016029375361e-05,0.0
UTC,UTC18,False,4.55829715356231,26.818777577314258,583.4709486072308,6.968414032706956e-05,0.0
UTC,UTC19,False,4.605126008391377,26.8148263502822,573.8363866629046,6.891701548763932e-05,0.0
UTC,UTC20,False,4.58691567182541,26.819615134905007,583.7375859507548,6.958438193850349e-05,0.0
UTC,UTC21,False,4.604706261307002,26.87035538131316,585.9959798010515,7.008006643565264e-05,0.0
UTC,UTC22,False,4.517332185059788,26.79356173869649,593.4840633547728,7.210632186286751e-05,0.0
UTC,UTC23,False,4.5438666827976695,26.81017819256349,588.0337054486673,6.963181782697343e-05,0.0
UTC,UTC24,False,4.573640134185552,26.83972370322375,590.5450566222488,6.989534975816338e-05,0.0
UTC,UTC25,False,4.475335590541364,26.829926274908168,603.3099747238609,7.29155689793151e-05,0.0
UTC,UTC26,False,4.5740049332380295,26.82756995798104,585.2889911186721,6.87501966531725e-05,0.0
UTC,UTC27,False,4.55040419474244,26.95558140641457,589.9998667176257,7.124281483926734e-05,0.0
UTC,UTC28,False,4.460962768644097,26.847297670918927,603.117242438368,7.536892618123338e-05,0.0
UTC,UTC29,False,4.57021202892065,26.85744224359425,581.9467944004047,7.011435008920827e-05,0.0
UTC,UTC30,False,4.530583135783672,26.773526843384094,552.8191083686146,7.013475309638059e-05,0.0
UTC,UTC31,False,4.633450601249932,26.81268228099784,595.1934639109029,6.885730707254864e-05,0.0
UTC,UTC32,False,4.62074102833867,26.835721847952232,606.6507109037647,6.97669057970445e-05,0.0
UTC,UTC33,False,4.495626501739023,26.69293935422885,609.3055757425914,7.246566851663538e-05,0.0
UTC,UTC34,False,4.533200431615116,26.90423977523485,584.1859035855986,7.07744605965362e-05,0.0
UTC,UTC35,False,4.587631113827229,26.850665421563708,600.165080991075,7.009554160872399e-05,0.0
UTC_CC,UTC_CC001,False,4.283887706696987,26.84435682033429,497.4701385930017,6.559434017370646e-05,0.0
UTC_CC,UTC_CC002,False,4.325612634420396,26.919929134664063,470.5310444799171,6.621719137551498e-05,0.0
UTC_CC,UTC_CC003,False,4.311617556959392,26.772961137591928,474.1126737407831,6.490663838553879e-05,0.0
UTC_CC,UTC_CC004,False,4.286010377109051,26.747828620099806,449.0698798680246,6.389026197647959e-05,0.0
UTC_CC,UTC_CC005,False,4.30825250223279,26.771052023412818,465.78864075392,6.347437990540992e-05,0.0
UTC_CC,UTC_CC006,False,4.33622431010008,26.77922655004564,483.6185576977187,6.329764039238695e-05,0.0
UTC_CC,UTC_CC007,False,4.328626301139594,26.80832559943785,489.6863117749191,6.317850778550413e-05,0.0
UTC_CC,UTC_CC008,False,4.345335718244312,26.76994825486365,461.8793770523743,6.261808597761269e-05,0.0
UTC_CC,UTC_CC009,False,4.351284448057414,26.784657221752923,508.3209714826149,6.177866228598847e-05,0.0
UTC_CC,UTC_CC010,False,4.356544278562071,26.7707726097364,502.3595858471493,6.224403979324927e-05,0.0
UTC_CC,UTC_CC011,False,4.374831169843672,26.810152738938672,462.4232363196485,6.166745035351363e-05,0.0
UTC_CC,UTC_CC012,False,4.376794304698706,26.783972961494023,487.51648775596806,6.211278093304346e-05,0.0
UTC_CC,UTC_CC013,False,4.393802769482137,26.755100005302104,509.97315228517607,6.19970134984963e-05,0.0
UTC_CC,UTC_CC014,False,4.414057824760676,26.781362376214314,501.74609296348166,6.099554824843545e-05,0.0
UTC_CC,UTC_CC015,False,4.425871744751932,26.79819689676197,500.0840318836625,6.097953437592884e-05,0.0
UTC_CC,UTC_CC016,False,4.428672883659602,26.65969354687372,496.81404731455615,6.122596360967918e-05,0.0
UTC_CC,UTC_CC017,False,4.444452375173568,26.7884400524903,519.8974362271423,6.189532292340225e-05,0.0
UTC_CC,UTC_CC018,False,4.407021682709458,26.800827674377768,495.7653580829037,6.1035082177599104e-05,0.0
UTC_CC,UTC_CC019,False,4.477538727223872,26.81350376494283,507.9778892518318,6.112673712401116e-05,0.0
UTC_CC,UTC_CC020,False,4.45819329470396,26.80093613024273,481.3941051409432,6.137749747561117e-05,0.0
UTC_CC,UTC_CC021,False,4.490051511675119,26.81474434210473,514.4207962999053,6.05116756893981e-05,0.0
UTC_CC,UTC_CC022,False,4.477698635309936,26.7995422060152,493.0786055501119,6.089356591475164e-05,0.0
UTC_CC,UTC_CC023,False,4.494937229901555,26.788077931374097,485.1531709360473,6.03504388310964e-05,0.0
UTC_CC,UTC_CC024,False,4.464390408247709,26.79142808724464,504.8572014735871,6.065143647568062e-05,0.0
UTC_CC,UTC_CC025,False,4.4587058015167695,26.838430132651155,497.2079757262812,6.094900285406817e-05,0.0
UTC_CC,UTC_CC026,False,4.271956160664558,26.89405699696345,546.9537373764589,6.765682089705693e-05,0.0
UTC_CC,UTC_CC027,False,4.2863309383392325,26.847916828924628,522.0612566403684,6.745118994535955e-05,0.0
UTC_CC,UTC_CC028,False,4.3042306788265705,26.864549990150863,548.6956488409022,6.554987964169895e-05,0.0
UTC_CC,UTC_CC029,False,4.338207747787239,26.833899427682724,518.0590221999068,6.495056612814334e-05,0.0
UTC_CC,UTC_CC030,False,4.333034623414278,26.86493365755901,539.4777988240828,6.531642140187535e-05,0.0
UTC_CC,UTC_CC031,False,4.314957372844218,26.85251567712045,540.6398959683853,6.545146775546952e-05,0.0
UTC_CC,UTC_CC032,False,4.32133274152875,26.823758047361235,531.8504456532595,6.52040972013405e-05,0.0
UTC_CC,UTC_CC033,False,4.365939181298018,26.84563595354156,540.7768334082547,6.444976694137523e-05,0.0
UTC_CC,UTC_CC034,False,4.359747748821974,26.82885692933535,519.2621627013187,6.479191894745242e-05,0.0
UTC_CC,UTC_CC035,False,4.349891748279331,26.84027876255083,517.2423370607763,6.424861791184914e-05,0.0
UTC_CC,UTC_CC036,False,4.382293671369552,26.844565750460664,513.0359564548987,6.387590143548156e-05,0.0
UTC_CC,UTC_CC037,False,4.385460168123248,26.84411097140301,531.9797912247101,6.389147914761155e-05,0.0
UTC_CC,UTC_CC038,False,4.39575593918562,26.86102090696429,517.3505059073137,6.310151961825912e-05,0.0
UTC_CC,UTC_CC039,False,4.397711064666506,26.85802868840222,505.9007540557206,6.32301124136889e-05,0.0
UTC_CC,UTC_CC040,False,4.425310250371696,26.825037940359987,507.724364827508,6.21310981913508e-05,0.0
UTC_CC,UTC_CC041,False,4.4142729602754125,26.846732325389507,505.13376725031327,6.260983315939466e-05,0.0
UTC_CC,UTC_CC042,False,4.421717021614314,26.81457230968497,503.72576854468895,6.245908646050213e-05,0.0
UTC_CC,UTC_CC043,False,4.42126402631402,26.81419755761648,514.0677064350283,6.277451975274366e-05,0.0
UTC_CC,UTC_CC044,False,4.455480445176362,26.830305212412224,511.7741505952672,6.199004271401399e-05,0.0
UTC_CC,UTC_CC045,False,4.467162489891054,26.704400787483628,450.69017417106767,6.206683427418774e-05,0.0
UTC_CC,UTC_CC046,False,4.50068498030305,26.804452077897963,516.424869640602,6.194112291495844e-05,0.0
UTC_CC,UTC_CC047,False,4.442087095230816,26.7695759800482,501.4855526587727,6.195156608961093e-05,0.0
UTC_CC,UTC_CC048,False,4.467891901731489,26.81853309366548,518.4193414651176,6.224939024390382e-05,0.0
UTC_CC,UTC_CC049,False,4.474370088428261,26.75676831087069,505.5888438866289,6.264200456744098e-05,0.0
UTC_CC,UTC_CC050,False,4.422557260841132,26.826464711726487,506.9673485878231,6.246707155426122e-05,0.0
UTC_CC,UTC_CC051,False,4.3960414826869965,26.782657747281576,489.2483098506943,6.240878730918043e-05,0.0
UTC_CC,UTC_CC052,False,4.385639633983372,26.769039677024693,473.9333254718025,6.201114551824962e-05,0.0
UTC_CC,UTC_CC053,False,4.388565756380559,26.77629863839318,494.0031778815498,6.195580057843434e-05,0.0
UTC_CC,UTC_CC054,False,4.426327906548973,26.81914172591617,467.8699054331345,6.134443586896406e-05,0.0
UTC_CC,UTC_CC055,False,4.399729613214732,26.72118818148554,488.6921636298022,6.217950568911478e-05,0.0
UTC_CC,UTC_CC056,False,4.424900375306606,26.77664435508889,459.9047347235652,6.224503243240862e-05,0.0
UTC_CC,UTC_CC057,False,4.39938735216856,26.74606397632253,459.925763869928,6.206880014789948e-05,0.0
UTC_CC,UTC_CC058,False,4.4009329751133945,26.77985308193994,476.3015544392735,6.166223435609302e-05,0.0
UTC_CC,UTC_CC059,False,4.418468661606312,26.773641091547105,467.0388908240628,6.139202463026694e-05,0.0
UTC_CC,UTC_CC060,False,4.407002963125708,26.787741968025024,478.55967932700617,6.176310417546505e-05,0.0
UTC_CC,UTC_CC061,False,4.39514322206378,26.809029841017605,475.66175872002896,6.237088632191463e-05,0.0
UTC_CC,UTC_CC062,False,4.419755563139916,26.79800767478608,484.8079534063824,6.155707375484086e-05,0.0
UTC_CC,UTC_CC063,False,4.395286832004786,26.78617364581264,492.11131292997055,6.183182804917942e-05,0.0
UTC_CC,UTC_CC064,False,4.469482414424418,26.76176074836376,499.89128104502254,6.153691325598975e-05,0.0
